file_name, char, shape
trapezoid_6_13388aug,6,trapezoid
trapezoid_6_13388aug,6,trapezoid
trapezoid_6_13388aug,6,trapezoid
trapezoid_7_13399.png,7,trapezoid
trapezoid_7_13399aug,7,trapezoid
trapezoid_7_13399aug,7,trapezoid
trapezoid_7_13399aug,7,trapezoid
trapezoid_7_13399aug,7,trapezoid
trapezoid_7_13399aug,7,trapezoid
trapezoid_7_13399aug,7,trapezoid
trapezoid_7_13399aug,7,trapezoid
trapezoid_7_13399aug,7,trapezoid
trapezoid_7_13399aug,7,trapezoid
trapezoid_7_13399aug,7,trapezoid
trapezoid_7_13410.png,7,trapezoid
trapezoid_7_13410aug,7,trapezoid
trapezoid_7_13410aug,7,trapezoid
trapezoid_7_13410aug,7,trapezoid
trapezoid_7_13410aug,7,trapezoid
trapezoid_7_13410aug,7,trapezoid
trapezoid_7_13410aug,7,trapezoid
trapezoid_7_13410aug,7,trapezoid
trapezoid_7_13410aug,7,trapezoid
trapezoid_7_13410aug,7,trapezoid
trapezoid_7_13410aug,7,trapezoid
trapezoid_8_13421.png,8,trapezoid
trapezoid_8_13421aug,8,trapezoid
trapezoid_8_13421aug,8,trapezoid
trapezoid_8_13421aug,8,trapezoid
trapezoid_8_13421aug,8,trapezoid
trapezoid_8_13421aug,8,trapezoid
trapezoid_8_13421aug,8,trapezoid
trapezoid_8_13421aug,8,trapezoid
trapezoid_8_13421aug,8,trapezoid
trapezoid_8_13421aug,8,trapezoid
trapezoid_8_13421aug,8,trapezoid
trapezoid_8_13432.png,8,trapezoid
trapezoid_8_13432aug,8,trapezoid
trapezoid_8_13432aug,8,trapezoid
trapezoid_8_13432aug,8,trapezoid
trapezoid_8_13432aug,8,trapezoid
trapezoid_8_13432aug,8,trapezoid
trapezoid_8_13432aug,8,trapezoid
trapezoid_8_13432aug,8,trapezoid
trapezoid_8_13432aug,8,trapezoid
trapezoid_8_13432aug,8,trapezoid
trapezoid_8_13432aug,8,trapezoid
trapezoid_9_13443.png,9,trapezoid
trapezoid_9_13443aug,9,trapezoid
trapezoid_9_13443aug,9,trapezoid
trapezoid_9_13443aug,9,trapezoid
trapezoid_9_13443aug,9,trapezoid
trapezoid_9_13443aug,9,trapezoid
trapezoid_9_13443aug,9,trapezoid
trapezoid_9_13443aug,9,trapezoid
trapezoid_9_13443aug,9,trapezoid
trapezoid_9_13443aug,9,trapezoid
trapezoid_9_13443aug,9,trapezoid
trapezoid_9_13454.png,9,trapezoid
trapezoid_9_13454aug,9,trapezoid
trapezoid_9_13454aug,9,trapezoid
trapezoid_9_13454aug,9,trapezoid
trapezoid_9_13454aug,9,trapezoid
trapezoid_9_13454aug,9,trapezoid
trapezoid_9_13454aug,9,trapezoid
trapezoid_9_13454aug,9,trapezoid
trapezoid_9_13454aug,9,trapezoid
trapezoid_9_13454aug,9,trapezoid
trapezoid_9_13454aug,9,trapezoid
triangle_A_13465.png,A,triangle
triangle_A_13465aug,A,triangle
triangle_A_13465aug,A,triangle
triangle_A_13465aug,A,triangle
triangle_A_13465aug,A,triangle
triangle_A_13465aug,A,triangle
triangle_A_13465aug,A,triangle
triangle_A_13465aug,A,triangle
triangle_A_13465aug,A,triangle
triangle_A_13465aug,A,triangle
triangle_A_13465aug,A,triangle
triangle_A_13476.png,A,triangle
triangle_A_13476aug,A,triangle
triangle_A_13476aug,A,triangle
triangle_A_13476aug,A,triangle
triangle_A_13476aug,A,triangle
triangle_A_13476aug,A,triangle
triangle_A_13476aug,A,triangle
triangle_A_13476aug,A,triangle
triangle_A_13476aug,A,triangle
triangle_A_13476aug,A,triangle
triangle_A_13476aug,A,triangle
triangle_B_13487.png,B,triangle
triangle_B_13487aug,B,triangle
triangle_B_13487aug,B,triangle
triangle_B_13487aug,B,triangle
triangle_B_13487aug,B,triangle
triangle_B_13487aug,B,triangle
triangle_B_13487aug,B,triangle
triangle_B_13487aug,B,triangle
triangle_B_13487aug,B,triangle
triangle_B_13487aug,B,triangle
triangle_B_13487aug,B,triangle
triangle_B_13498.png,B,triangle
triangle_B_13498aug,B,triangle
triangle_B_13498aug,B,triangle
triangle_B_13498aug,B,triangle
triangle_B_13498aug,B,triangle
triangle_B_13498aug,B,triangle
triangle_B_13498aug,B,triangle
triangle_B_13498aug,B,triangle
triangle_B_13498aug,B,triangle
triangle_B_13498aug,B,triangle
triangle_B_13498aug,B,triangle
triangle_C_13509.png,C,triangle
triangle_C_13509aug,C,triangle
triangle_C_13509aug,C,triangle
triangle_C_13509aug,C,triangle
triangle_C_13509aug,C,triangle
triangle_C_13509aug,C,triangle
triangle_C_13509aug,C,triangle
triangle_C_13509aug,C,triangle
triangle_C_13509aug,C,triangle
triangle_C_13509aug,C,triangle
triangle_C_13509aug,C,triangle
triangle_C_13520.png,C,triangle
triangle_C_13520aug,C,triangle
triangle_C_13520aug,C,triangle
triangle_C_13520aug,C,triangle
triangle_C_13520aug,C,triangle
triangle_C_13520aug,C,triangle
triangle_C_13520aug,C,triangle
triangle_C_13520aug,C,triangle
triangle_C_13520aug,C,triangle
triangle_C_13520aug,C,triangle
triangle_C_13520aug,C,triangle
triangle_D_13531.png,D,triangle
triangle_D_13531aug,D,triangle
triangle_D_13531aug,D,triangle
triangle_D_13531aug,D,triangle
triangle_D_13531aug,D,triangle
triangle_D_13531aug,D,triangle
triangle_D_13531aug,D,triangle
triangle_D_13531aug,D,triangle
triangle_D_13531aug,D,triangle
triangle_D_13531aug,D,triangle
triangle_D_13531aug,D,triangle
triangle_D_13542.png,D,triangle
triangle_D_13542aug,D,triangle
triangle_D_13542aug,D,triangle
triangle_D_13542aug,D,triangle
triangle_D_13542aug,D,triangle
triangle_D_13542aug,D,triangle
triangle_D_13542aug,D,triangle
triangle_D_13542aug,D,triangle
triangle_D_13542aug,D,triangle
triangle_D_13542aug,D,triangle
triangle_D_13542aug,D,triangle
triangle_E_13553.png,E,triangle
triangle_E_13553aug,E,triangle
triangle_E_13553aug,E,triangle
triangle_E_13553aug,E,triangle
triangle_E_13553aug,E,triangle
triangle_E_13553aug,E,triangle
triangle_E_13553aug,E,triangle
triangle_E_13553aug,E,triangle
triangle_E_13553aug,E,triangle
triangle_E_13553aug,E,triangle
triangle_E_13553aug,E,triangle
triangle_E_13564.png,E,triangle
triangle_E_13564aug,E,triangle
triangle_E_13564aug,E,triangle
triangle_E_13564aug,E,triangle
triangle_E_13564aug,E,triangle
triangle_E_13564aug,E,triangle
triangle_E_13564aug,E,triangle
triangle_E_13564aug,E,triangle
triangle_E_13564aug,E,triangle
triangle_E_13564aug,E,triangle
triangle_E_13564aug,E,triangle
triangle_F_13575.png,F,triangle
triangle_F_13575aug,F,triangle
triangle_F_13575aug,F,triangle
triangle_F_13575aug,F,triangle
triangle_F_13575aug,F,triangle
triangle_F_13575aug,F,triangle
triangle_F_13575aug,F,triangle
triangle_F_13575aug,F,triangle
triangle_F_13575aug,F,triangle
triangle_F_13575aug,F,triangle
triangle_F_13575aug,F,triangle
triangle_F_13586.png,F,triangle
triangle_F_13586aug,F,triangle
triangle_F_13586aug,F,triangle
triangle_F_13586aug,F,triangle
triangle_F_13586aug,F,triangle
triangle_F_13586aug,F,triangle
triangle_F_13586aug,F,triangle
triangle_F_13586aug,F,triangle
triangle_F_13586aug,F,triangle
triangle_F_13586aug,F,triangle
triangle_F_13586aug,F,triangle
triangle_G_13597.png,G,triangle
triangle_G_13597aug,G,triangle
triangle_G_13597aug,G,triangle
triangle_G_13597aug,G,triangle
triangle_G_13597aug,G,triangle
triangle_G_13597aug,G,triangle
triangle_G_13597aug,G,triangle
triangle_G_13597aug,G,triangle
triangle_G_13597aug,G,triangle
triangle_G_13597aug,G,triangle
triangle_G_13597aug,G,triangle
triangle_G_13608.png,G,triangle
triangle_G_13608aug,G,triangle
triangle_G_13608aug,G,triangle
triangle_G_13608aug,G,triangle
triangle_G_13608aug,G,triangle
triangle_G_13608aug,G,triangle
triangle_G_13608aug,G,triangle
triangle_G_13608aug,G,triangle
triangle_G_13608aug,G,triangle
triangle_G_13608aug,G,triangle
triangle_G_13608aug,G,triangle
triangle_H_13619.png,H,triangle
triangle_H_13619aug,H,triangle
triangle_H_13619aug,H,triangle
triangle_H_13619aug,H,triangle
triangle_H_13619aug,H,triangle
triangle_H_13619aug,H,triangle
triangle_H_13619aug,H,triangle
triangle_H_13619aug,H,triangle
triangle_H_13619aug,H,triangle
triangle_H_13619aug,H,triangle
triangle_H_13619aug,H,triangle
triangle_H_13630.png,H,triangle
triangle_H_13630aug,H,triangle
triangle_H_13630aug,H,triangle
triangle_H_13630aug,H,triangle
triangle_H_13630aug,H,triangle
triangle_H_13630aug,H,triangle
triangle_H_13630aug,H,triangle
triangle_H_13630aug,H,triangle
triangle_H_13630aug,H,triangle
triangle_H_13630aug,H,triangle
triangle_H_13630aug,H,triangle
triangle_I_13641.png,I,triangle
triangle_I_13641aug,I,triangle
triangle_I_13641aug,I,triangle
triangle_I_13641aug,I,triangle
triangle_I_13641aug,I,triangle
triangle_I_13641aug,I,triangle
triangle_I_13641aug,I,triangle
triangle_I_13641aug,I,triangle
triangle_I_13641aug,I,triangle
triangle_I_13641aug,I,triangle
triangle_I_13641aug,I,triangle
triangle_I_13652.png,I,triangle
triangle_I_13652aug,I,triangle
triangle_I_13652aug,I,triangle
triangle_I_13652aug,I,triangle
triangle_I_13652aug,I,triangle
triangle_I_13652aug,I,triangle
triangle_I_13652aug,I,triangle
triangle_I_13652aug,I,triangle
triangle_I_13652aug,I,triangle
triangle_I_13652aug,I,triangle
triangle_I_13652aug,I,triangle
triangle_J_13663.png,J,triangle
triangle_J_13663aug,J,triangle
triangle_J_13663aug,J,triangle
triangle_J_13663aug,J,triangle
triangle_J_13663aug,J,triangle
triangle_J_13663aug,J,triangle
triangle_J_13663aug,J,triangle
triangle_J_13663aug,J,triangle
triangle_J_13663aug,J,triangle
triangle_J_13663aug,J,triangle
triangle_J_13663aug,J,triangle
triangle_J_13674.png,J,triangle
triangle_J_13674aug,J,triangle
triangle_J_13674aug,J,triangle
triangle_J_13674aug,J,triangle
triangle_J_13674aug,J,triangle
triangle_J_13674aug,J,triangle
triangle_J_13674aug,J,triangle
triangle_J_13674aug,J,triangle
triangle_J_13674aug,J,triangle
triangle_J_13674aug,J,triangle
triangle_J_13674aug,J,triangle
triangle_K_13685.png,K,triangle
triangle_K_13685aug,K,triangle
triangle_K_13685aug,K,triangle
triangle_K_13685aug,K,triangle
triangle_K_13685aug,K,triangle
triangle_K_13685aug,K,triangle
triangle_K_13685aug,K,triangle
triangle_K_13685aug,K,triangle
triangle_K_13685aug,K,triangle
triangle_K_13685aug,K,triangle
triangle_K_13685aug,K,triangle
triangle_K_13696.png,K,triangle
triangle_K_13696aug,K,triangle
triangle_K_13696aug,K,triangle
triangle_K_13696aug,K,triangle
triangle_K_13696aug,K,triangle
triangle_K_13696aug,K,triangle
triangle_K_13696aug,K,triangle
triangle_K_13696aug,K,triangle
triangle_K_13696aug,K,triangle
triangle_K_13696aug,K,triangle
triangle_K_13696aug,K,triangle
triangle_L_13707.png,L,triangle
triangle_L_13707aug,L,triangle
triangle_L_13707aug,L,triangle
triangle_L_13707aug,L,triangle
triangle_L_13707aug,L,triangle
triangle_L_13707aug,L,triangle
triangle_L_13707aug,L,triangle
triangle_L_13707aug,L,triangle
triangle_L_13707aug,L,triangle
triangle_L_13707aug,L,triangle
triangle_L_13707aug,L,triangle
triangle_L_13718.png,L,triangle
triangle_L_13718aug,L,triangle
triangle_L_13718aug,L,triangle
triangle_L_13718aug,L,triangle
triangle_L_13718aug,L,triangle
triangle_L_13718aug,L,triangle
triangle_L_13718aug,L,triangle
triangle_L_13718aug,L,triangle
triangle_L_13718aug,L,triangle
triangle_L_13718aug,L,triangle
triangle_L_13718aug,L,triangle
triangle_M_13729.png,M,triangle
triangle_M_13729aug,M,triangle
triangle_M_13729aug,M,triangle
triangle_M_13729aug,M,triangle
triangle_M_13729aug,M,triangle
triangle_M_13729aug,M,triangle
triangle_M_13729aug,M,triangle
triangle_M_13729aug,M,triangle
triangle_M_13729aug,M,triangle
triangle_M_13729aug,M,triangle
triangle_M_13729aug,M,triangle
triangle_M_13740.png,M,triangle
triangle_M_13740aug,M,triangle
triangle_M_13740aug,M,triangle
triangle_M_13740aug,M,triangle
triangle_M_13740aug,M,triangle
triangle_M_13740aug,M,triangle
triangle_M_13740aug,M,triangle
triangle_M_13740aug,M,triangle
triangle_M_13740aug,M,triangle
triangle_M_13740aug,M,triangle
triangle_M_13740aug,M,triangle
triangle_N_13751.png,N,triangle
triangle_N_13751aug,N,triangle
triangle_N_13751aug,N,triangle
triangle_N_13751aug,N,triangle
triangle_N_13751aug,N,triangle
triangle_N_13751aug,N,triangle
triangle_N_13751aug,N,triangle
triangle_N_13751aug,N,triangle
triangle_N_13751aug,N,triangle
triangle_N_13751aug,N,triangle
triangle_N_13751aug,N,triangle
triangle_N_13762.png,N,triangle
triangle_N_13762aug,N,triangle
triangle_N_13762aug,N,triangle
triangle_N_13762aug,N,triangle
triangle_N_13762aug,N,triangle
triangle_N_13762aug,N,triangle
triangle_N_13762aug,N,triangle
triangle_N_13762aug,N,triangle
triangle_N_13762aug,N,triangle
triangle_N_13762aug,N,triangle
triangle_N_13762aug,N,triangle
triangle_I_13773.png,I,triangle
triangle_I_13773aug,I,triangle
triangle_I_13773aug,I,triangle
triangle_I_13773aug,I,triangle
triangle_I_13773aug,I,triangle
triangle_I_13773aug,I,triangle
triangle_I_13773aug,I,triangle
triangle_I_13773aug,I,triangle
triangle_I_13773aug,I,triangle
triangle_I_13773aug,I,triangle
triangle_I_13773aug,I,triangle
triangle_I_13784.png,I,triangle
triangle_I_13784aug,I,triangle
triangle_I_13784aug,I,triangle
triangle_I_13784aug,I,triangle
triangle_I_13784aug,I,triangle
triangle_I_13784aug,I,triangle
triangle_I_13784aug,I,triangle
triangle_I_13784aug,I,triangle
triangle_I_13784aug,I,triangle
triangle_I_13784aug,I,triangle
triangle_I_13784aug,I,triangle
triangle_O_13795.png,O,triangle
triangle_O_13795aug,O,triangle
triangle_O_13795aug,O,triangle
triangle_O_13795aug,O,triangle
triangle_O_13795aug,O,triangle
triangle_O_13795aug,O,triangle
triangle_O_13795aug,O,triangle
triangle_O_13795aug,O,triangle
triangle_O_13795aug,O,triangle
triangle_O_13795aug,O,triangle
triangle_O_13795aug,O,triangle
triangle_O_13806.png,O,triangle
triangle_O_13806aug,O,triangle
triangle_O_13806aug,O,triangle
triangle_O_13806aug,O,triangle
triangle_O_13806aug,O,triangle
triangle_O_13806aug,O,triangle
triangle_O_13806aug,O,triangle
triangle_O_13806aug,O,triangle
triangle_O_13806aug,O,triangle
triangle_O_13806aug,O,triangle
triangle_O_13806aug,O,triangle
triangle_P_13817.png,P,triangle
triangle_P_13817aug,P,triangle
triangle_P_13817aug,P,triangle
triangle_P_13817aug,P,triangle
triangle_P_13817aug,P,triangle
triangle_P_13817aug,P,triangle
triangle_P_13817aug,P,triangle
triangle_P_13817aug,P,triangle
triangle_P_13817aug,P,triangle
triangle_P_13817aug,P,triangle
triangle_P_13817aug,P,triangle
triangle_P_13828.png,P,triangle
triangle_P_13828aug,P,triangle
triangle_P_13828aug,P,triangle
triangle_P_13828aug,P,triangle
triangle_P_13828aug,P,triangle
triangle_P_13828aug,P,triangle
triangle_P_13828aug,P,triangle
triangle_P_13828aug,P,triangle
triangle_P_13828aug,P,triangle
triangle_P_13828aug,P,triangle
triangle_P_13828aug,P,triangle
triangle_Q_13839.png,Q,triangle
triangle_Q_13839aug,Q,triangle
triangle_Q_13839aug,Q,triangle
triangle_Q_13839aug,Q,triangle
triangle_Q_13839aug,Q,triangle
triangle_Q_13839aug,Q,triangle
triangle_Q_13839aug,Q,triangle
triangle_Q_13839aug,Q,triangle
triangle_Q_13839aug,Q,triangle
triangle_Q_13839aug,Q,triangle
triangle_Q_13839aug,Q,triangle
triangle_Q_13850.png,Q,triangle
triangle_Q_13850aug,Q,triangle
triangle_Q_13850aug,Q,triangle
triangle_Q_13850aug,Q,triangle
triangle_Q_13850aug,Q,triangle
triangle_Q_13850aug,Q,triangle
triangle_Q_13850aug,Q,triangle
triangle_Q_13850aug,Q,triangle
triangle_Q_13850aug,Q,triangle
triangle_Q_13850aug,Q,triangle
triangle_Q_13850aug,Q,triangle
triangle_R_13861.png,R,triangle
triangle_R_13861aug,R,triangle
triangle_R_13861aug,R,triangle
triangle_R_13861aug,R,triangle
triangle_R_13861aug,R,triangle
triangle_R_13861aug,R,triangle
triangle_R_13861aug,R,triangle
triangle_R_13861aug,R,triangle
triangle_R_13861aug,R,triangle
triangle_R_13861aug,R,triangle
triangle_R_13861aug,R,triangle
triangle_R_13872.png,R,triangle
triangle_R_13872aug,R,triangle
triangle_R_13872aug,R,triangle
triangle_R_13872aug,R,triangle
triangle_R_13872aug,R,triangle
triangle_R_13872aug,R,triangle
triangle_R_13872aug,R,triangle
triangle_R_13872aug,R,triangle
triangle_R_13872aug,R,triangle
triangle_R_13872aug,R,triangle
triangle_R_13872aug,R,triangle
triangle_T_13883.png,T,triangle
triangle_T_13883aug,T,triangle
triangle_T_13883aug,T,triangle
triangle_T_13883aug,T,triangle
triangle_T_13883aug,T,triangle
triangle_T_13883aug,T,triangle
triangle_T_13883aug,T,triangle
triangle_T_13883aug,T,triangle
triangle_T_13883aug,T,triangle
triangle_T_13883aug,T,triangle
triangle_T_13883aug,T,triangle
triangle_T_13894.png,T,triangle
triangle_T_13894aug,T,triangle
triangle_T_13894aug,T,triangle
triangle_T_13894aug,T,triangle
triangle_T_13894aug,T,triangle
triangle_T_13894aug,T,triangle
triangle_T_13894aug,T,triangle
triangle_T_13894aug,T,triangle
triangle_T_13894aug,T,triangle
triangle_T_13894aug,T,triangle
triangle_T_13894aug,T,triangle
triangle_U_13905.png,U,triangle
triangle_U_13905aug,U,triangle
triangle_U_13905aug,U,triangle
triangle_U_13905aug,U,triangle
triangle_U_13905aug,U,triangle
triangle_U_13905aug,U,triangle
triangle_U_13905aug,U,triangle
triangle_U_13905aug,U,triangle
triangle_U_13905aug,U,triangle
triangle_U_13905aug,U,triangle
triangle_U_13905aug,U,triangle
triangle_U_13916.png,U,triangle
triangle_U_13916aug,U,triangle
triangle_U_13916aug,U,triangle
triangle_U_13916aug,U,triangle
triangle_U_13916aug,U,triangle
triangle_U_13916aug,U,triangle
triangle_U_13916aug,U,triangle
triangle_U_13916aug,U,triangle
triangle_U_13916aug,U,triangle
triangle_U_13916aug,U,triangle
triangle_U_13916aug,U,triangle
triangle_V_13927.png,V,triangle
triangle_V_13927aug,V,triangle
triangle_V_13927aug,V,triangle
triangle_V_13927aug,V,triangle
triangle_V_13927aug,V,triangle
triangle_V_13927aug,V,triangle
triangle_V_13927aug,V,triangle
triangle_V_13927aug,V,triangle
triangle_V_13927aug,V,triangle
triangle_V_13927aug,V,triangle
triangle_V_13927aug,V,triangle
triangle_V_13938.png,V,triangle
triangle_V_13938aug,V,triangle
triangle_V_13938aug,V,triangle
triangle_V_13938aug,V,triangle
triangle_V_13938aug,V,triangle
triangle_V_13938aug,V,triangle
triangle_V_13938aug,V,triangle
triangle_V_13938aug,V,triangle
triangle_V_13938aug,V,triangle
triangle_V_13938aug,V,triangle
triangle_V_13938aug,V,triangle
triangle_W_13949.png,W,triangle
triangle_W_13949aug,W,triangle
triangle_W_13949aug,W,triangle
triangle_W_13949aug,W,triangle
triangle_W_13949aug,W,triangle
triangle_W_13949aug,W,triangle
triangle_W_13949aug,W,triangle
triangle_W_13949aug,W,triangle
triangle_W_13949aug,W,triangle
triangle_W_13949aug,W,triangle
triangle_W_13949aug,W,triangle
triangle_W_13960.png,W,triangle
triangle_W_13960aug,W,triangle
triangle_W_13960aug,W,triangle
triangle_W_13960aug,W,triangle
triangle_W_13960aug,W,triangle
triangle_W_13960aug,W,triangle
triangle_W_13960aug,W,triangle
triangle_W_13960aug,W,triangle
triangle_W_13960aug,W,triangle
triangle_W_13960aug,W,triangle
triangle_W_13960aug,W,triangle
triangle_X_13971.png,X,triangle
triangle_X_13971aug,X,triangle
triangle_X_13971aug,X,triangle
triangle_X_13971aug,X,triangle
triangle_X_13971aug,X,triangle
triangle_X_13971aug,X,triangle
triangle_X_13971aug,X,triangle
triangle_X_13971aug,X,triangle
triangle_X_13971aug,X,triangle
triangle_X_13971aug,X,triangle
triangle_X_13971aug,X,triangle
triangle_X_13982.png,X,triangle
triangle_X_13982aug,X,triangle
triangle_X_13982aug,X,triangle
triangle_X_13982aug,X,triangle
triangle_X_13982aug,X,triangle
triangle_X_13982aug,X,triangle
triangle_X_13982aug,X,triangle
triangle_X_13982aug,X,triangle
triangle_X_13982aug,X,triangle
triangle_X_13982aug,X,triangle
triangle_X_13982aug,X,triangle
triangle_Y_13993.png,Y,triangle
triangle_Y_13993aug,Y,triangle
triangle_Y_13993aug,Y,triangle
triangle_Y_13993aug,Y,triangle
triangle_Y_13993aug,Y,triangle
triangle_Y_13993aug,Y,triangle
triangle_Y_13993aug,Y,triangle
triangle_Y_13993aug,Y,triangle
triangle_Y_13993aug,Y,triangle
triangle_Y_13993aug,Y,triangle
triangle_Y_13993aug,Y,triangle
triangle_Y_14004.png,Y,triangle
triangle_Y_14004aug,Y,triangle
triangle_Y_14004aug,Y,triangle
triangle_Y_14004aug,Y,triangle
triangle_Y_14004aug,Y,triangle
triangle_Y_14004aug,Y,triangle
triangle_Y_14004aug,Y,triangle
triangle_Y_14004aug,Y,triangle
triangle_Y_14004aug,Y,triangle
triangle_Y_14004aug,Y,triangle
triangle_Y_14004aug,Y,triangle
triangle_Z_14015.png,Z,triangle
triangle_Z_14015aug,Z,triangle
triangle_Z_14015aug,Z,triangle
triangle_Z_14015aug,Z,triangle
triangle_Z_14015aug,Z,triangle
triangle_Z_14015aug,Z,triangle
triangle_Z_14015aug,Z,triangle
triangle_Z_14015aug,Z,triangle
triangle_Z_14015aug,Z,triangle
triangle_Z_14015aug,Z,triangle
triangle_Z_14015aug,Z,triangle
triangle_Z_14026.png,Z,triangle
triangle_Z_14026aug,Z,triangle
triangle_Z_14026aug,Z,triangle
triangle_Z_14026aug,Z,triangle
triangle_Z_14026aug,Z,triangle
triangle_Z_14026aug,Z,triangle
triangle_Z_14026aug,Z,triangle
triangle_Z_14026aug,Z,triangle
triangle_Z_14026aug,Z,triangle
triangle_Z_14026aug,Z,triangle
triangle_Z_14026aug,Z,triangle
triangle_0_14037.png,0,triangle
triangle_0_14037aug,0,triangle
triangle_0_14037aug,0,triangle
triangle_0_14037aug,0,triangle
triangle_0_14037aug,0,triangle
triangle_0_14037aug,0,triangle
triangle_0_14037aug,0,triangle
triangle_0_14037aug,0,triangle
triangle_0_14037aug,0,triangle
triangle_0_14037aug,0,triangle
triangle_0_14037aug,0,triangle
triangle_0_14048.png,0,triangle
triangle_0_14048aug,0,triangle
triangle_0_14048aug,0,triangle
triangle_0_14048aug,0,triangle
triangle_0_14048aug,0,triangle
triangle_0_14048aug,0,triangle
triangle_0_14048aug,0,triangle
triangle_0_14048aug,0,triangle
triangle_0_14048aug,0,triangle
triangle_0_14048aug,0,triangle
triangle_0_14048aug,0,triangle
triangle_1_14059.png,1,triangle
triangle_1_14059aug,1,triangle
triangle_1_14059aug,1,triangle
triangle_1_14059aug,1,triangle
triangle_1_14059aug,1,triangle
triangle_1_14059aug,1,triangle
triangle_1_14059aug,1,triangle
triangle_1_14059aug,1,triangle
triangle_1_14059aug,1,triangle
triangle_1_14059aug,1,triangle
triangle_1_14059aug,1,triangle
triangle_1_14070.png,1,triangle
triangle_1_14070aug,1,triangle
triangle_1_14070aug,1,triangle
triangle_1_14070aug,1,triangle
triangle_1_14070aug,1,triangle
triangle_1_14070aug,1,triangle
triangle_1_14070aug,1,triangle
triangle_1_14070aug,1,triangle
triangle_1_14070aug,1,triangle
triangle_1_14070aug,1,triangle
triangle_1_14070aug,1,triangle
triangle_2_14081.png,2,triangle
triangle_2_14081aug,2,triangle
triangle_2_14081aug,2,triangle
triangle_2_14081aug,2,triangle
triangle_2_14081aug,2,triangle
triangle_2_14081aug,2,triangle
triangle_2_14081aug,2,triangle
triangle_2_14081aug,2,triangle
triangle_2_14081aug,2,triangle
triangle_2_14081aug,2,triangle
triangle_2_14081aug,2,triangle
triangle_2_14092.png,2,triangle
triangle_2_14092aug,2,triangle
triangle_2_14092aug,2,triangle
triangle_2_14092aug,2,triangle
triangle_2_14092aug,2,triangle
triangle_2_14092aug,2,triangle
triangle_2_14092aug,2,triangle
triangle_2_14092aug,2,triangle
triangle_2_14092aug,2,triangle
triangle_2_14092aug,2,triangle
triangle_2_14092aug,2,triangle
triangle_3_14103.png,3,triangle
triangle_3_14103aug,3,triangle
triangle_3_14103aug,3,triangle
triangle_3_14103aug,3,triangle
triangle_3_14103aug,3,triangle
triangle_3_14103aug,3,triangle
triangle_3_14103aug,3,triangle
triangle_3_14103aug,3,triangle
triangle_3_14103aug,3,triangle
triangle_3_14103aug,3,triangle
triangle_3_14103aug,3,triangle
triangle_3_14114.png,3,triangle
triangle_3_14114aug,3,triangle
triangle_3_14114aug,3,triangle
triangle_3_14114aug,3,triangle
triangle_3_14114aug,3,triangle
triangle_3_14114aug,3,triangle
triangle_3_14114aug,3,triangle
triangle_3_14114aug,3,triangle
triangle_3_14114aug,3,triangle
triangle_3_14114aug,3,triangle
triangle_3_14114aug,3,triangle
triangle_4_14125.png,4,triangle
triangle_4_14125aug,4,triangle
triangle_4_14125aug,4,triangle
triangle_4_14125aug,4,triangle
triangle_4_14125aug,4,triangle
triangle_4_14125aug,4,triangle
triangle_4_14125aug,4,triangle
triangle_4_14125aug,4,triangle
triangle_4_14125aug,4,triangle
triangle_4_14125aug,4,triangle
triangle_4_14125aug,4,triangle
triangle_4_14136.png,4,triangle
triangle_4_14136aug,4,triangle
triangle_4_14136aug,4,triangle
triangle_4_14136aug,4,triangle
triangle_4_14136aug,4,triangle
triangle_4_14136aug,4,triangle
triangle_4_14136aug,4,triangle
triangle_4_14136aug,4,triangle
triangle_4_14136aug,4,triangle
triangle_4_14136aug,4,triangle
triangle_4_14136aug,4,triangle
triangle_5_14147.png,5,triangle
triangle_5_14147aug,5,triangle
triangle_5_14147aug,5,triangle
triangle_5_14147aug,5,triangle
triangle_5_14147aug,5,triangle
triangle_5_14147aug,5,triangle
triangle_5_14147aug,5,triangle
triangle_5_14147aug,5,triangle
triangle_5_14147aug,5,triangle
triangle_5_14147aug,5,triangle
triangle_5_14147aug,5,triangle
triangle_5_14158.png,5,triangle
triangle_5_14158aug,5,triangle
triangle_5_14158aug,5,triangle
triangle_5_14158aug,5,triangle
triangle_5_14158aug,5,triangle
triangle_5_14158aug,5,triangle
triangle_5_14158aug,5,triangle
triangle_5_14158aug,5,triangle
triangle_5_14158aug,5,triangle
triangle_5_14158aug,5,triangle
triangle_5_14158aug,5,triangle
triangle_6_14169.png,6,triangle
triangle_6_14169aug,6,triangle
triangle_6_14169aug,6,triangle
triangle_6_14169aug,6,triangle
triangle_6_14169aug,6,triangle
triangle_6_14169aug,6,triangle
triangle_6_14169aug,6,triangle
triangle_6_14169aug,6,triangle
triangle_6_14169aug,6,triangle
triangle_6_14169aug,6,triangle
triangle_6_14169aug,6,triangle
triangle_6_14180.png,6,triangle
triangle_6_14180aug,6,triangle
triangle_6_14180aug,6,triangle
triangle_6_14180aug,6,triangle
triangle_6_14180aug,6,triangle
triangle_6_14180aug,6,triangle
triangle_6_14180aug,6,triangle
triangle_6_14180aug,6,triangle
triangle_6_14180aug,6,triangle
triangle_6_14180aug,6,triangle
triangle_6_14180aug,6,triangle
triangle_7_14191.png,7,triangle
triangle_7_14191aug,7,triangle
triangle_7_14191aug,7,triangle
triangle_7_14191aug,7,triangle
